"","1","2","3","4","Glycan1","Glycan2","Glycan3","Glycan4","mass","probability","Glycan"
"99",1021.74,2281.1154,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1)","H6N5F2","H3N4F1","no glycan",31537.1156,2.30791294611194e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5F2 _ H3N4F1 _ no glycan"
"100",1063.363,2281.1154,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5F2","H3N4F1","no glycan",31578.7386,1.72890141648076e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5F2 _ H3N4F1 _ no glycan"
"101",1143.333,2281.1154,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5F2","H3N4F1","no glycan",31658.7086,7.84639824028357e-07,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F2 _ H3N4F1 _ no glycan"
"102",1167.423,2281.1154,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5F2","H3N4F1","no glycan",31682.7986,1.60588856037448e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5F2 _ H3N4F1 _ no glycan"
"103",1209.433,2281.1154,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5F2","H3N4F1","no glycan",31724.8086,2.67509924911572e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F2 _ H3N4F1 _ no glycan"
"104",1312.453,2281.1154,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(2)","H6N5F2","H3N4F1","no glycan",31827.8286,4.59134825082599e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F2 _ H3N4F1 _ no glycan"
"105",656,2321.1399,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N6S1","H3N4F1","no glycan",31211.4001,1.85262406216863e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N6S1 _ H3N4F1 _ no glycan"
"106",947.323,2321.1399,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N6S1","H3N4F1","no glycan",31502.7231,0.000116756542067529,"Hex(1)HexNAc(1)NeuAc(2) _ H5N6S1 _ H3N4F1 _ no glycan"
"107",1021.74,2321.1399,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N6S1","H3N4F1","no glycan",31577.1401,6.19560439489162e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N6S1 _ H3N4F1 _ no glycan"
"108",1063.363,2321.1399,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N6S1","H3N4F1","no glycan",31618.7631,4.64124491018085e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N6S1 _ H3N4F1 _ no glycan"
"109",1143.333,2321.1399,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N6S1","H3N4F1","no glycan",31698.7331,2.10636971829755e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N6S1 _ H3N4F1 _ no glycan"
"110",1167.423,2321.1399,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N6S1","H3N4F1","no glycan",31722.8231,4.3110162535046e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N6S1 _ H3N4F1 _ no glycan"
"111",1209.433,2321.1399,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N6S1","H3N4F1","no glycan",31764.8331,7.18131794897811e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N6S1 _ H3N4F1 _ no glycan"
"112",1312.453,2321.1399,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N6S1","H3N4F1","no glycan",31867.8531,1.23254984332133e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N6S1 _ H3N4F1 _ no glycan"
"113",656,2352.1508,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F1S2","H3N4F1","no glycan",31242.411,1.68971223102007e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F1S2 _ H3N4F1 _ no glycan"
"114",947.323,2352.1508,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F1S2","H3N4F1","no glycan",31533.734,0.000106489471453899,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H3N4F1 _ no glycan"
"115",1021.74,2352.1508,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F1S2","H3N4F1","no glycan",31608.151,5.65078946041303e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F1S2 _ H3N4F1 _ no glycan"
"116",1063.363,2352.1508,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F1S2","H3N4F1","no glycan",31649.774,4.23311369642483e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F1S2 _ H3N4F1 _ no glycan"
"117",1143.333,2352.1508,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F1S2","H3N4F1","no glycan",31729.744,1.92114458013215e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F1S2 _ H3N4F1 _ no glycan"
"118",1167.423,2352.1508,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F1S2","H3N4F1","no glycan",31753.834,3.93192393450087e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F1S2 _ H3N4F1 _ no glycan"
"119",1209.433,2352.1508,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F1S2","H3N4F1","no glycan",31795.844,6.54982358321966e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F1S2 _ H3N4F1 _ no glycan"
"120",1312.453,2352.1508,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F1S2","H3N4F1","no glycan",31898.864,1.12416468517851e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F1S2 _ H3N4F1 _ no glycan"
"121",656,2409.2028,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N5S2","H3N4F1","no glycan",31299.463,1.33206599528531e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5S2 _ H3N4F1 _ no glycan"
"122",947.323,2409.2028,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N5S2","H3N4F1","no glycan",31590.786,8.39497999573637e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5S2 _ H3N4F1 _ no glycan"
"123",1021.74,2409.2028,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N5S2","H3N4F1","no glycan",31665.203,4.45473752781484e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5S2 _ H3N4F1 _ no glycan"
"124",1063.363,2409.2028,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5S2","H3N4F1","no glycan",31706.826,3.33712848002522e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5S2 _ H3N4F1 _ no glycan"
"125",1143.333,2409.2028,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5S2","H3N4F1","no glycan",31786.796,1.51451313439082e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5S2 _ H3N4F1 _ no glycan"
"126",1167.423,2409.2028,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5S2","H3N4F1","no glycan",31810.886,3.09968885414006e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5S2 _ H3N4F1 _ no glycan"
"127",1209.433,2409.2028,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5S2","H3N4F1","no glycan",31852.896,5.16348115978163e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5S2 _ H3N4F1 _ no glycan"
"128",1312.453,2409.2028,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N5S2","H3N4F1","no glycan",31955.916,8.86222827021204e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5S2 _ H3N4F1 _ no glycan"
"129",656,2427.2584,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(1)","H6N5F3","H3N4F1","no glycan",31317.5186,6.76705258249165e-07,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5F3 _ H3N4F1 _ no glycan"
"130",947.323,2427.2584,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(2)","H6N5F3","H3N4F1","no glycan",31608.8416,4.26474898850231e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5F3 _ H3N4F1 _ no glycan"
"131",1021.74,2427.2584,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1)","H6N5F3","H3N4F1","no glycan",31683.2586,2.26305927773985e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5F3 _ H3N4F1 _ no glycan"
"132",1063.363,2427.2584,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5F3","H3N4F1","no glycan",31724.8816,1.69530068170716e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5F3 _ H3N4F1 _ no glycan"
"133",1143.333,2427.2584,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5F3","H3N4F1","no glycan",31804.8516,7.69390559744885e-07,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F3 _ H3N4F1 _ no glycan"
"134",1167.423,2427.2584,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5F3","H3N4F1","no glycan",31828.9416,1.5746785474271e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5F3 _ H3N4F1 _ no glycan"
"135",1209.433,2427.2584,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5F3","H3N4F1","no glycan",31870.9516,2.62310941354397e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F3 _ H3N4F1 _ no glycan"
"136",1312.453,2427.2584,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(2)","H6N5F3","H3N4F1","no glycan",31973.9716,4.50211663046948e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F3 _ H3N4F1 _ no glycan"
"137",656,2717.4882,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(1)","H6N5F1S2","H3N4F1","no glycan",31607.7484,7.08853010938684e-07,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5F1S2 _ H3N4F1 _ no glycan"
"138",947.323,2717.4882,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(2)","H6N5F1S2","H3N4F1","no glycan",31899.0714,4.46735136833303e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5F1S2 _ H3N4F1 _ no glycan"
"139",1021.74,2717.4882,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1)","H6N5F1S2","H3N4F1","no glycan",31973.4884,2.37056881619198e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5F1S2 _ H3N4F1 _ no glycan"
"140",1063.363,2717.4882,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5F1S2","H3N4F1","no glycan",32015.1114,1.77583811862748e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5F1S2 _ H3N4F1 _ no glycan"
"141",1143.333,2717.4882,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5F1S2","H3N4F1","no glycan",32095.0814,8.05941446759305e-07,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F1S2 _ H3N4F1 _ no glycan"
"142",1167.423,2717.4882,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5F1S2","H3N4F1","no glycan",32119.1714,1.64948567488928e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5F1S2 _ H3N4F1 _ no glycan"
"143",1209.433,2717.4882,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5F1S2","H3N4F1","no glycan",32161.1814,2.74772359627153e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F1S2 _ H3N4F1 _ no glycan"
"144",1312.453,2717.4882,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(2)","H6N5F1S2","H3N4F1","no glycan",32264.2014,4.71599546508969e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F1S2 _ H3N4F1 _ no glycan"
"145",656,2612.3978,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N6F1S2","H3N4F1","no glycan",31502.658,5.46046453898893e-07,"Hex(1)HexNAc(1)NeuAc(1) _ H5N6F1S2 _ H3N4F1 _ no glycan"
"146",947.323,2612.3978,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N6F1S2","H3N4F1","no glycan",31793.981,3.44130776812011e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N6F1S2 _ H3N4F1 _ no glycan"
"147",1021.74,2612.3978,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N6F1S2","H3N4F1","no glycan",31868.398,1.82610594274093e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N6F1S2 _ H3N4F1 _ no glycan"
"148",1063.363,2612.3978,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N6F1S2","H3N4F1","no glycan",31910.021,1.36797064047302e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N6F1S2 _ H3N4F1 _ no glycan"
"149",1143.333,2612.3978,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N6F1S2","H3N4F1","no glycan",31989.991,6.20836001627888e-07,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N6F1S2 _ H3N4F1 _ no glycan"
"150",1167.423,2612.3978,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N6F1S2","H3N4F1","no glycan",32014.081,1.27063832646713e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N6F1S2 _ H3N4F1 _ no glycan"
"151",1209.433,2612.3978,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N6F1S2","H3N4F1","no glycan",32056.091,2.11663730404634e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N6F1S2 _ H3N4F1 _ no glycan"
"152",1312.453,2612.3978,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N6F1S2","H3N4F1","no glycan",32159.111,3.63284427176996e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H5N6F1S2 _ H3N4F1 _ no glycan"
"153",656,0,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(1)","no glycan","H3N4F1","no glycan",28890.2602,5.25535725193455e-06,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H3N4F1 _ no glycan"
"154",947.323,0,1445.3502,0,"Hex(1)HexNAc(1)NeuAc(2)","no glycan","H3N4F1","no glycan",29181.5832,0.000331204453507492,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H3N4F1 _ no glycan"
"155",1021.74,0,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1)","no glycan","H3N4F1","no glycan",29256.0002,1.75751331053626e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H3N4F1 _ no glycan"
"156",1063.363,0,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","no glycan","H3N4F1","no glycan",29297.6232,1.31658659707633e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H3N4F1 _ no glycan"
"157",1143.333,0,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","no glycan","H3N4F1","no glycan",29377.5932,5.97516009878035e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H3N4F1 _ no glycan"
"158",1167.423,0,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","no glycan","H3N4F1","no glycan",29401.6832,1.2229103029431e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ no glycan _ H3N4F1 _ no glycan"
"159",1209.433,0,1445.3502,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","no glycan","H3N4F1","no glycan",29443.6932,2.03713166272018e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H3N4F1 _ no glycan"
"160",1312.453,0,1445.3502,0,"Hex(2)HexNAc(2)NeuAc(2)","no glycan","H3N4F1","no glycan",29546.7132,3.49638649834181e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H3N4F1 _ no glycan"
"161",656,1915.778,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F2","H4N3F2","no glycan",30911.1286,9.22758074404777e-07,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F2 _ H4N3F2 _ no glycan"
"162",947.323,1915.778,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F2","H4N3F2","no glycan",31202.4516,5.81542926773166e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H4N3F2 _ no glycan"
"163",1021.74,1915.778,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F2","H4N3F2","no glycan",31276.8686,3.08591694232437e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2 _ H4N3F2 _ no glycan"
"164",1063.363,1915.778,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F2","H4N3F2","no glycan",31318.4916,2.31171898477136e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2 _ H4N3F2 _ no glycan"
"165",1143.333,1915.778,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F2","H4N3F2","no glycan",31398.4616,1.0491441328715e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2 _ H4N3F2 _ no glycan"
"166",1167.423,1915.778,1550.4406,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F2","H4N3F2","no glycan",31422.5516,2.14723814617578e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F2 _ H4N3F2 _ no glycan"
"167",1209.433,1915.778,1550.4406,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F2","H4N3F2","no glycan",31464.5616,3.57688278890785e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F2 _ H4N3F2 _ no glycan"
"168",1312.453,1915.778,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F2","H4N3F2","no glycan",31567.5816,6.13910476095058e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2 _ H4N3F2 _ no glycan"
"169",656,1956.8306,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F2","H4N3F2","no glycan",30952.1812,2.33010896666696e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F2 _ H4N3F2 _ no glycan"
"170",947.323,1956.8306,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F2","H4N3F2","no glycan",31243.5042,0.000146848716447155,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H4N3F2 _ no glycan"
"171",1021.74,1956.8306,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F2","H4N3F2","no glycan",31317.9212,7.79242462043773e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F2 _ H4N3F2 _ no glycan"
"172",1063.363,1956.8306,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F2","H4N3F2","no glycan",31359.5442,5.83745326564015e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F2 _ H4N3F2 _ no glycan"
"173",1143.333,1956.8306,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F2","H4N3F2","no glycan",31439.5142,2.64925360084961e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F2 _ H4N3F2 _ no glycan"
"174",1167.423,1956.8306,1550.4406,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F2","H4N3F2","no glycan",31463.6042,5.42211333257732e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F2 _ H4N3F2 _ no glycan"
"175",1209.433,1956.8306,1550.4406,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F2","H4N3F2","no glycan",31505.6142,9.0321904411696e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F2 _ H4N3F2 _ no glycan"
"176",1312.453,1956.8306,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F2","H4N3F2","no glycan",31608.6342,1.55022030666337e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2 _ H4N3F2 _ no glycan"
"177",656,1972.83,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F1","H4N3F2","no glycan",30968.1806,6.00861978505145e-07,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F1 _ H4N3F2 _ no glycan"
"178",947.323,1972.83,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F1","H4N3F2","no glycan",31259.5036,3.78676755326139e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1 _ H4N3F2 _ no glycan"
"179",1021.74,1972.83,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F1","H4N3F2","no glycan",31333.9206,2.00942176600689e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F1 _ H4N3F2 _ no glycan"
"180",1063.363,1972.83,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F1","H4N3F2","no glycan",31375.5436,1.50529600495082e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F1 _ H4N3F2 _ no glycan"
"181",1143.333,1972.83,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F1","H4N3F2","no glycan",31455.5136,6.83159364192902e-07,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F1 _ H4N3F2 _ no glycan"
"182",1167.423,1972.83,1550.4406,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F1","H4N3F2","no glycan",31479.6036,1.39819287050415e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F1 _ H4N3F2 _ no glycan"
"183",1209.433,1972.83,1550.4406,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F1","H4N3F2","no glycan",31521.6136,2.32911846456669e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F1 _ H4N3F2 _ no glycan"
"184",1312.453,1972.83,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F1","H4N3F2","no glycan",31624.6336,3.99753167729748e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1 _ H4N3F2 _ no glycan"
"185",656,1997.8832,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(1)","H3N6F2","H4N3F2","no glycan",30993.2338,7.71783141738824e-07,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F2 _ H4N3F2 _ no glycan"
"186",947.323,1997.8832,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(2)","H3N6F2","H4N3F2","no glycan",31284.5568,4.86395122980093e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F2 _ H4N3F2 _ no glycan"
"187",1021.74,1997.8832,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1)","H3N6F2","H4N3F2","no glycan",31358.9738,2.58102176394225e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F2 _ H4N3F2 _ no glycan"
"188",1063.363,1997.8832,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H3N6F2","H4N3F2","no glycan",31400.5968,1.93349241840553e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F2 _ H4N3F2 _ no glycan"
"189",1143.333,1997.8832,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H3N6F2","H4N3F2","no glycan",31480.5668,8.77490836941983e-07,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F2 _ H4N3F2 _ no glycan"
"190",1167.423,1997.8832,1550.4406,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F2","H4N3F2","no glycan",31504.6568,1.79592273260352e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F2 _ H4N3F2 _ no glycan"
"191",1209.433,1997.8832,1550.4406,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F2","H4N3F2","no glycan",31546.6668,2.99165936666069e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F2 _ H4N3F2 _ no glycan"
"192",1312.453,1997.8832,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F2","H4N3F2","no glycan",31649.6868,5.13466930422309e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F2 _ H4N3F2 _ no glycan"
"193",656,2061.921,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F3","H4N3F2","no glycan",31057.2716,2.27920868518973e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F3 _ H4N3F2 _ no glycan"
"194",947.323,2061.921,1550.4406,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F3","H4N3F2","no glycan",31348.5946,0.000143640866038158,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H4N3F2 _ no glycan"
"195",1021.74,2061.921,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F3","H4N3F2","no glycan",31423.0116,7.62220227794457e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F3 _ H4N3F2 _ no glycan"
"196",1063.363,2061.921,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F3","H4N3F2","no glycan",31464.6346,5.70993647626172e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F3 _ H4N3F2 _ no glycan"
"197",1143.333,2061.921,1550.4406,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F3","H4N3F2","no glycan",31544.6046,2.59138173480521e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F3 _ H4N3F2 _ no glycan"
